active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 780 Embedded Strings ""File"" fileMenu.setText(""File""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,780,25310,1,"""File""","fileMenu.setText(""File"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 785 Embedded Strings ""New Track..."" newTrack.setText(""New Track...""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,785,25495,1,"""New Track...""","newTrack.setText(""New Track..."");",2,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 800 Embedded Strings ""Open Track File..."" openTrackFile.setText(""Open Track File...""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,800,26157,1,"""Open Track File...""","openTrackFile.setText(""Open Track File..."");",2,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 815 Embedded Strings ""Open Track URL..."" openTrackURL.setText(""Open Track URL...""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,815,26849,1,"""Open Track URL...""","openTrackURL.setText(""Open Track URL..."");",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 830 Embedded Strings ""Close Track"" removeTrack.setText(""Close Track""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,830,27537,1,"""Close Track""","removeTrack.setText(""Close Track"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 849 Embedded Strings ""Save Track"" saveTrack.setText(""Save Track""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,849,28357,1,"""Save Track""","saveTrack.setText(""Save Track"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 866 Embedded Strings ""Save Track As..."" saveTrackAs.setText(""Save Track As...""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,866,29195,1,"""Save Track As...""","saveTrackAs.setText(""Save Track As..."");",2,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 892 Embedded Strings ""Bulk download..."" bulkDownload.setText(""Bulk download...""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,892,30512,1,"""Bulk download...""","bulkDownload.setText(""Bulk download..."");",2,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 948 Embedded Strings ""Exit"" exit.setText(""Exit""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,948,32895,1,"""Exit""","exit.setText(""Exit"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 977 Embedded Strings ""Units"" unitsMenu.setText(""Units""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,977,33923,1,"""Units""","unitsMenu.setText(""Units"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 982 Embedded Strings ""Meters"" metersMenuItem.setText(""Meters""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,982,34117,1,"""Meters""","metersMenuItem.setText(""Meters"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 998 Embedded Strings ""Feet"" feetMenuItem.setText(""Feet""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,998,34870,1,"""Feet""","feetMenuItem.setText(""Feet"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1020 Embedded Strings ""Angles DD"" angleDDMenuItem.setText(""Angles DD""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1020,35806,1,"""Angles DD""","angleDDMenuItem.setText(""Angles DD"");",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1036 Embedded Strings ""Angles DMS"" angleDMSMenuItem.setText(""Angles DMS""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1036,36588,1,"""Angles DMS""","angleDMSMenuItem.setText(""Angles DMS"");",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1059 Embedded Strings ""Annotation"" annotationMenu.setText(""Annotation""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1059,37584,1,"""Annotation""","annotationMenu.setText(""Annotation"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1064 Embedded Strings ""New Annotation..."" newAnnotation.setText(""New Annotation...""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1064,37799,1,"""New Annotation...""","newAnnotation.setText(""New Annotation..."");",2,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1079 Embedded Strings ""Remove Annotation"" removeAnnotation.setText(""Remove Annotation""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1079,38501,1,"""Remove Annotation""","removeAnnotation.setText(""Remove Annotation"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1094 Embedded Strings ""Show Annotations"" showAnnotations.setText(""Show Annotations""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1094,39285,1,"""Show Annotations""","showAnnotations.setText(""Show Annotations"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1127 Embedded Strings ""Help"" helpMenu.setText(""Help""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1127,40516,1,"""Help""","helpMenu.setText(""Help"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1132 Embedded Strings ""Search and Rescue Help"" sarHelp.setText(""Search and Rescue Help""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1132,40712,1,"""Search and Rescue Help""","sarHelp.setText(""Search and Rescue Help"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1152 Embedded Strings ""About"" about.setText(""About""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1152,41633,1,"""About""","about.setText(""About"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1188 Embedded Strings ""Open track from file"" button = makeToolBarButton(""24x24-open.gif"", ""Open track from file"", ""Open""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1188,42917,1,"""Open track from file""","button = makeToolBarButton(""24x24-open.gif"", ""Open track from file"", ""Open"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1188 Embedded Strings ""Open"" button = makeToolBarButton(""24x24-open.gif"", ""Open track from file"", ""Open""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1188,42941,1,"""Open""","button = makeToolBarButton(""24x24-open.gif"", ""Open track from file"", ""Open"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1199 Embedded Strings ""New"" button = makeToolBarButton(""24x24-new.gif"", ""New track"", ""New""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1199,43318,1,"""New""","button = makeToolBarButton(""24x24-new.gif"", ""New track"", ""New"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1199 Embedded Strings ""New track"" button = makeToolBarButton(""24x24-new.gif"", ""New track"", ""New""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1199,43305,1,"""New track""","button = makeToolBarButton(""24x24-new.gif"", ""New track"", ""New"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1210 Embedded Strings ""Save"" button = makeToolBarButton(""24x24-save.gif"", ""Save track"", ""Save""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1210,43693,1,"""Save""","button = makeToolBarButton(""24x24-save.gif"", ""Save track"", ""Save"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1210 Embedded Strings ""Save track"" button = makeToolBarButton(""24x24-save.gif"", ""Save track"", ""Save""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1210,43679,1,"""Save track""","button = makeToolBarButton(""24x24-save.gif"", ""Save track"", ""Save"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1229 Embedded Strings ""Examine"" this.viewExamineButton = makeToolBarButton(""24x24-view-examine.gif"", ""View examine"", ""Examine""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1229,44496,1,"""Examine""","this.viewExamineButton = makeToolBarButton(""24x24-view-examine.gif"", ""View examine"", ""Examine"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1229 Embedded Strings ""View examine"" this.viewExamineButton = makeToolBarButton(""24x24-view-examine.gif"", ""View examine"", ""Examine""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1229,44480,1,"""View examine""","this.viewExamineButton = makeToolBarButton(""24x24-view-examine.gif"", ""View examine"", ""Examine"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1240 Embedded Strings ""View fly-it"" this.viewFollowButton = makeToolBarButton(""24x24-view-follow.gif"", ""View fly-it"", ""Fly-it""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1240,45003,1,"""View fly-it""","this.viewFollowButton = makeToolBarButton(""24x24-view-follow.gif"", ""View fly-it"", ""Fly-it"");",2,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1251 Embedded Strings ""View free"" this.viewFreeButton = makeToolBarButton(""24x24-view-free.gif"", ""View free"", ""Free""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1251,45515,1,"""View free""","this.viewFreeButton = makeToolBarButton(""24x24-view-free.gif"", ""View free"", ""Free"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1251 Embedded Strings ""Free"" this.viewFreeButton = makeToolBarButton(""24x24-view-free.gif"", ""View free"", ""Free""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1251,45528,1,"""Free""","this.viewFreeButton = makeToolBarButton(""24x24-view-free.gif"", ""View free"", ""Free"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1267 Embedded Strings ""Display track information in the 3D view"" ""Display track information in the 3D view"", ""Display track information""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1267,46127,1,"""Display track information in the 3D view""","""Display track information in the 3D view"", ""Display track information"");",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1267 Embedded Strings ""Display track information"" ""Display track information in the 3D view"", ""Display track information""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1267,46171,1,"""Display track information""","""Display track information in the 3D view"", ""Display track information"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1286 Embedded Strings ""Extend track using the 3D plane"" this.extendTrackPlaneButton = makeToolBarButton(""24x24-extend-plane.gif"", ""Extend track using the 3D plane"", String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1286,47155,1,"""Extend track using the 3D plane""","this.extendTrackPlaneButton = makeToolBarButton(""24x24-extend-plane.gif"", ""Extend track using the 3D plane"",",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1287 Embedded Strings ""Extension plane"" ""Extension plane""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1287,47207,1,"""Extension plane""","""Extension plane"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1299 Embedded Strings ""Extend track in the air with the mouse cursor and the Alt key"" ""Extend track in the air with the mouse cursor and the Alt key"", ""Extension air""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1299,47719,1,"""Extend track in the air with the mouse cursor and the Alt key""","""Extend track in the air with the mouse cursor and the Alt key"", ""Extension air"");",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1299 Embedded Strings ""Extension air"" ""Extend track in the air with the mouse cursor and the Alt key"", ""Extension air""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1299,47784,1,"""Extension air""","""Extend track in the air with the mouse cursor and the Alt key"", ""Extension air"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1311 Embedded Strings ""Extend track on the ground with the mouse cursor and the Alt key"" ""Extend track on the ground with the mouse cursor and the Alt key"", ""Extension ground""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1311,48315,1,"""Extend track on the ground with the mouse cursor and the Alt key""","""Extend track on the ground with the mouse cursor and the Alt key"", ""Extension ground"");",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1311 Embedded Strings ""Extension ground"" ""Extend track on the ground with the mouse cursor and the Alt key"", ""Extension ground""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1311,48383,1,"""Extension ground""","""Extend track on the ground with the mouse cursor and the Alt key"", ""Extension ground"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1322 Embedded Strings ""Remove last track point"" this.removeLastPointButton = makeToolBarButton(""24x24-remove-point.gif"", ""Remove last track point"", String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1322,48887,1,"""Remove last track point""","this.removeLastPointButton = makeToolBarButton(""24x24-remove-point.gif"", ""Remove last track point"",",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1323 Embedded Strings ""Remove last"" ""Remove last""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1323,48931,1,"""Remove last""","""Remove last"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1335 Embedded Strings ""Next point"" this.nextPointButton = makeToolBarButton(""24x24-forward.gif"", ""Move to next point"", ""Next point""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1335,49505,1,"""Next point""","this.nextPointButton = makeToolBarButton(""24x24-forward.gif"", ""Move to next point"", ""Next point"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1335 Embedded Strings ""Move to next point"" this.nextPointButton = makeToolBarButton(""24x24-forward.gif"", ""Move to next point"", ""Next point""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1335,49483,1,"""Move to next point""","this.nextPointButton = makeToolBarButton(""24x24-forward.gif"", ""Move to next point"", ""Next point"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1349 Embedded Strings ""Terrain profile"" button = makeToolBarButton(""24x24-profile.gif"", ""Terrain profile"", ""Profile""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1349,50074,1,"""Terrain profile""","button = makeToolBarButton(""24x24-profile.gif"", ""Terrain profile"", ""Profile"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1349 Embedded Strings ""Profile"" button = makeToolBarButton(""24x24-profile.gif"", ""Terrain profile"", ""Profile""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1349,50093,1,"""Profile""","button = makeToolBarButton(""24x24-profile.gif"", ""Terrain profile"", ""Profile"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1360 Embedded Strings ""Cloud ceiling"" button = makeToolBarButton(""24x24-clouds.gif"", ""Cloud ceiling"", ""Clouds""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1360,50525,1,"""Cloud ceiling""","button = makeToolBarButton(""24x24-clouds.gif"", ""Cloud ceiling"", ""Clouds"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1360 Embedded Strings ""Clouds"" button = makeToolBarButton(""24x24-clouds.gif"", ""Cloud ceiling"", ""Clouds""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1360,50542,1,"""Clouds""","button = makeToolBarButton(""24x24-clouds.gif"", ""Cloud ceiling"", ""Clouds"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1373 Embedded Strings ""Help"" button = makeToolBarButton(""24x24-help.gif"", ""Help"", ""Help""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1373,50997,1,"""Help""","button = makeToolBarButton(""24x24-help.gif"", ""Help"", ""Help"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1373 Embedded Strings ""Help"" button = makeToolBarButton(""24x24-help.gif"", ""Help"", ""Help""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1373,51005,1,"""Help""","button = makeToolBarButton(""24x24-help.gif"", ""Help"", ""Help"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1384 Embedded Strings ""About the Search And Rescue application"" button = makeToolBarButton(""24x24-about.gif"", ""About the Search And Rescue application"", ""About""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1384,51359,1,"""About the Search And Rescue application""","button = makeToolBarButton(""24x24-about.gif"", ""About the Search And Rescue application"", ""About"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SAR2.java 1384 Embedded Strings ""About"" button = makeToolBarButton(""24x24-about.gif"", ""About the Search And Rescue application"", ""About""); String",src/gov/nasa/worldwindx/applications/sar/SAR2.java,1384,51402,1,"""About""","button = makeToolBarButton(""24x24-about.gif"", ""About the Search And Rescue application"", ""About"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationReader.java 193 Embedded Strings ""latitude"" if (lname.equalsIgnoreCase(""latitude"")) String",src/gov/nasa/worldwindx/applications/sar/SARAnnotationReader.java,193,6978,1,"""latitude""","if (lname.equalsIgnoreCase(""latitude""))",3,String
active,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationReader.java 197 Embedded Strings ""longitude"" else if (lname.equalsIgnoreCase(""longitude"")) String",src/gov/nasa/worldwindx/applications/sar/SARAnnotationReader.java,197,7144,1,"""longitude""","else if (lname.equalsIgnoreCase(""longitude""))",3,String
active,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java 250 Embedded Strings ""Lat %s Lon %s"" this.helpMessageAnnotation.setText(String.format(""Lat %s Lon %s"", String",src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java,250,10219,1,"""Lat %s Lon %s""","this.helpMessageAnnotation.setText(String.format(""Lat %s Lon %s"",",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java 281 Embedded Strings ""Add New Annotation"" text = showAnnotationDialog(""Add New Annotation"", null); String",src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java,281,11716,1,"""Add New Annotation""","text = showAnnotationDialog(""Add New Annotation"", null);",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java 340 Embedded Strings ""Save"" Object[] options = {""Save"", ""Delete"", ""Cancel""}; String",src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java,340,14095,1,"""Save""","Object[] options = {""Save"", ""Delete"", ""Cancel""};",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java 340 Embedded Strings ""Delete"" Object[] options = {""Save"", ""Delete"", ""Cancel""}; String",src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java,340,14103,1,"""Delete""","Object[] options = {""Save"", ""Delete"", ""Cancel""};",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java 340 Embedded Strings ""Cancel"" Object[] options = {""Save"", ""Delete"", ""Cancel""}; String",src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java,340,14113,1,"""Cancel""","Object[] options = {""Save"", ""Delete"", ""Cancel""};",1,String
T,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java 341 Embedded Strings ""Enter text"" dialogResult = JOptionPane.showOptionDialog(null, new Object[] {""Enter text"", pane}, title, Method: showOptionDialog",src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java,341,14201,1,"""Enter text""","dialogResult = JOptionPane.showOptionDialog(null, new Object[] {""Enter text"", pane}, title,",1,Method: showOptionDialog
T,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java 346 Embedded Strings ""Enter text"" dialogResult = JOptionPane.showOptionDialog(null, new Object[] {""Enter text"", pane}, title, Method: showOptionDialog",src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java,346,14455,1,"""Enter text""","dialogResult = JOptionPane.showOptionDialog(null, new Object[] {""Enter text"", pane}, title,",1,Method: showOptionDialog
active,"src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java 380 Embedded Strings ""Edit Annotation"" String text = showAnnotationDialog(""Edit Annotation"", annotation.getText()); String",src/gov/nasa/worldwindx/applications/sar/SARAnnotationSupport.java,380,15534,1,"""Edit Annotation""","String text = showAnnotationDialog(""Edit Annotation"", annotation.getText());",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SARApp.java 17 Embedded Strings ""(Version 6.2 released 7/15/2010)"" public static final String APP_VERSION = ""(Version 6.2 released 7/15/2010)""; String",src/gov/nasa/worldwindx/applications/sar/SARApp.java,17,516,1,"""(Version 6.2 released 7/15/2010)""","public static final String APP_VERSION = ""(Version 6.2 released 7/15/2010)"";",2,String
active,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 427 Embedded Strings ""Aircraft"" segmentEndPointLabel.setPrefix(""Aircraft""); String",src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java,427,15018,1,"""Aircraft""","segmentEndPointLabel.setPrefix(""Aircraft"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 676 Embedded Strings ""Heading: "" sb.append(""Heading: "").append(heading.toDecimalDegreesString(0)); String",src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java,676,25579,1,"""Heading: ""","sb.append(""Heading: "").append(heading.toDecimalDegreesString(0));",0,String
active,"src/gov/nasa/worldwindx/applications/sar/SARTrack.java 306 Embedded Strings ""Remove operation not supported for SARTrack iterator"" throw new UnsupportedOperationException(""Remove operation not supported for SARTrack iterator""); String",src/gov/nasa/worldwindx/applications/sar/SARTrack.java,306,8279,1,"""Remove operation not supported for SARTrack iterator""","throw new UnsupportedOperationException(""Remove operation not supported for SARTrack iterator"");",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SARTrackExtensionTool.java 497 Embedded Strings ""Click to add"" Color.WHITE, Font.decode(""Arial-18""), AVKey.LEFT, AVKey.CENTER, ""Click to add""); String",src/gov/nasa/worldwindx/applications/sar/SARTrackExtensionTool.java,497,16235,1,"""Click to add""","Color.WHITE, Font.decode(""Arial-18""), AVKey.LEFT, AVKey.CENTER, ""Click to add"");",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 127 Embedded Strings ""Save \""%s\"" As"" String formatString = ""Save \""%s\"" As""; String",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,127,3620,1,"""Save \""%s\"" As""","String formatString = ""Save \""%s\"" As"";",2,String
active,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 145 Embedded Strings ""Save"" title = ""Save""; String",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,145,4267,1,"""Save""","title = ""Save"";",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 147 Embedded Strings ""Save changes to the Track\n\""%s\"" before closing?"" String formatString = ""Save changes to the Track\n\""%s\"" before closing?""; String",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,147,4308,1,"""Save changes to the Track\n\""%s\"" before closing?""","String formatString = ""Save changes to the Track\n\""%s\"" before closing?"";",2,String
T,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 163 Embedded Strings ""Don't Save"" new Object[] {""Save"", ""Don't Save"", ""Cancel""}, // options Method: showOptionDialog",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,163,5002,1,"""Don't Save""","new Object[] {""Save"", ""Don't Save"", ""Cancel""}, // options",1,Method: showOptionDialog
T,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 163 Embedded Strings ""Save"" new Object[] {""Save"", ""Don't Save"", ""Cancel""}, // options Method: showOptionDialog",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,163,4994,1,"""Save""","new Object[] {""Save"", ""Don't Save"", ""Cancel""}, // options",1,Method: showOptionDialog
T,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 163 Embedded Strings ""Cancel"" new Object[] {""Save"", ""Don't Save"", ""Cancel""}, // options Method: showOptionDialog",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,163,5016,1,"""Cancel""","new Object[] {""Save"", ""Don't Save"", ""Cancel""}, // options",1,Method: showOptionDialog
T,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 164 Embedded Strings ""Save"" ""Save""); // initialValue Method: showOptionDialog",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,164,5051,1,"""Save""","""Save""); // initialValue",1,Method: showOptionDialog
active,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 170 Embedded Strings ""Save"" title = ""Save""; String",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,170,5243,1,"""Save""","title = ""Save"";",1,String
active,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 175 Embedded Strings ""Overwrite existing file\n\""%s\""?"" message = String.format(""Overwrite existing file\n\""%s\""?"", file.getPath()); String",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,175,5366,1,"""Overwrite existing file\n\""%s\""?""","message = String.format(""Overwrite existing file\n\""%s\""?"", file.getPath());",2,String
active,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 177 Embedded Strings ""Overwrite existing file?"" message = ""Overwrite existing file?""; String",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,177,5464,1,"""Overwrite existing file?""","message = ""Overwrite existing file?"";",2,String
T,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 187 Embedded Strings ""Overwrite"" new Object[] {""Overwrite"", ""Cancel""}, // options Method: showOptionDialog",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,187,5798,1,"""Overwrite""","new Object[] {""Overwrite"", ""Cancel""}, // options",1,Method: showOptionDialog
T,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 187 Embedded Strings ""Cancel"" new Object[] {""Overwrite"", ""Cancel""}, // options Method: showOptionDialog",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,187,5811,1,"""Cancel""","new Object[] {""Overwrite"", ""Cancel""}, // options",1,Method: showOptionDialog
T,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 188 Embedded Strings ""Overwrite"" ""Overwrite""); // initialValue Method: showOptionDialog",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,188,5846,1,"""Overwrite""","""Overwrite""); // initialValue",1,Method: showOptionDialog
T,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 225 Embedded Strings ""Options"" JLabel label = new JLabel(""Options""); Method: JLabel",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,225,6877,1,"""Options""","JLabel label = new JLabel(""Options"");",1,Method: JLabel
T,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 230 Embedded Strings ""Save Annotations"" this.saveAnnotations = new JCheckBox(""Save Annotations""); Method: JCheckBox",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,230,7064,1,"""Save Annotations""","this.saveAnnotations = new JCheckBox(""Save Annotations"");",1,Method: JCheckBox
active,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 242 Embedded Strings ""Comma Separated Value (*.csv)"" new SaveTrackFilter(SARTrack.FORMAT_CSV, ""Comma Separated Value (*.csv)"", new String[] {"".csv""}), String",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,242,7466,1,"""Comma Separated Value (*.csv)""","new SaveTrackFilter(SARTrack.FORMAT_CSV, ""Comma Separated Value (*.csv)"", new String[] {"".csv""}),",4,String
active,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 243 Embedded Strings ""GPS Exchange Format (*.xml, *.gpx)"" new SaveTrackFilter(SARTrack.FORMAT_GPX, ""GPS Exchange Format (*.xml, *.gpx)"", String",src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java,243,7581,1,"""GPS Exchange Format (*.xml, *.gpx)""","new SaveTrackFilter(SARTrack.FORMAT_GPX, ""GPS Exchange Format (*.xml, *.gpx)"",",4,String
